Name,Profile URL,Keywords Found
"Fritz, Michael",https://engineering.osu.edu/people/fritz.26,technology
"Fu, Pengyu",https://engineering.osu.edu/people/fu.901,technology
"Furterer, Sandy",https://engineering.osu.edu/people/furterer.6,technology
"Gaitonde, Datta",https://engineering.osu.edu/people/gaitonde.3,technology
"Gallego Perez, Daniel",https://engineering.osu.edu/people/gallegoperez.1,technology
"Gannon, Todd",https://engineering.osu.edu/people/gannon.14,technology
"Gerhardt, Adam",https://engineering.osu.edu/people/gerhardt.22,technology
"Gerstmann, Peter",https://engineering.osu.edu/people/gerstmann.1,technology
"Getman, Rachel",https://engineering.osu.edu/people/getman.11,"technology, computing"
"Ghadiali, Samir",https://engineering.osu.edu/people/ghadiali.1,technology
"Ghazisaeidi, Maryam",https://engineering.osu.edu/people/ghazisaeidi.1,technology
"Gibson, Chad",https://engineering.osu.edu/people/gibson.207,technology
"Gilat, Amos",https://engineering.osu.edu/people/gilat.1,technology
"Gilbert, Alan",https://engineering.osu.edu/people/gilbert.719,technology
"Giles, Charlie",https://engineering.osu.edu/people/giles.25,technology
"Gillman, Andrew",https://engineering.osu.edu/people/gillman.56,technology
"Gingerich, Daniel",https://engineering.osu.edu/people/gingerich.62,technology
"Goldberg-Miller, Shoshanah",https://engineering.osu.edu/people/goldberg-miller.1,technology
"Goldberger, Joshua",https://engineering.osu.edu/people/goldberger.4,technology
"Gomori, Steve",https://engineering.osu.edu/people/gomori.1,technology
"Gooch, Keith",https://engineering.osu.edu/people/gooch.20,technology
"Goodwin, Sky",https://engineering.osu.edu/people/goodwin.255,technology
"Gordon, Ken",https://engineering.osu.edu/people/gordon.955,technology
"Goswami, Debdipta",https://engineering.osu.edu/people/goswami.78,"technology, machine learning"
"Goswami, Tarun",https://engineering.osu.edu/people/goswami.71,technology
"Gouma, Pelagia-Iren",https://engineering.osu.edu/people/gouma.2,technology
"Grassman, Tyler",https://engineering.osu.edu/people/grassman.5,technology
"Green, George",https://engineering.osu.edu/people/green.25,technology
"Grifski, Jeremy",https://engineering.osu.edu/people/grifski.1,"technology, programming"
"Groeber, Michael",https://engineering.osu.edu/people/groeber.9,"technology, machine learning, software"
"Gruber, Jack",https://engineering.osu.edu/people/gruber.184,technology
"Grupa, Adam",https://engineering.osu.edu/people/grupa.1,technology
"Grzybowski, Deborah",https://engineering.osu.edu/people/grzybowski.3,technology
"Guo, Hanqi",https://engineering.osu.edu/people/guo.2154,technology
"Guo, Zeyu",https://engineering.osu.edu/people/guo.2148,technology
"Gupta, Abhishek",https://engineering.osu.edu/people/gupta.706,"technology, machine learning"
"Gupta, Nilendu",https://engineering.osu.edu/people/gupta.6,technology
"Guvenc, Levent",https://engineering.osu.edu/people/guvenc.1,technology
"Hagen, Joshua",https://engineering.osu.edu/people/hagen.112,technology
"Hagenberger, Michael",https://engineering.osu.edu/people/hagenberger.1,technology
"Hall, Lisa",https://engineering.osu.edu/people/hall.1004,technology
"Hall, Louise",https://engineering.osu.edu/people/hall.3578,technology
"Hall, Lynn",https://engineering.osu.edu/people/hall.1812,technology
"Han, Yang",https://engineering.osu.edu/people/han.779,technology
"Handschuh, Michael",https://engineering.osu.edu/people/handschuh.1,technology
"Hanlon, Bernadette",https://engineering.osu.edu/people/hanlon.42,technology
"Hansford, Derek",https://engineering.osu.edu/people/hansford.4,technology
"Hardy, Warren",https://engineering.osu.edu/people/hardy.445,technology
"Harmon, Rebecca",https://engineering.osu.edu/people/harmon.586,technology
"Harwig, Dennis",https://engineering.osu.edu/people/harwig.4,technology
"Hassenzahl, Joshua",https://engineering.osu.edu/people/hassenzahl.3,technology
"Hatami, Pooya",https://engineering.osu.edu/people/hatami.2,technology
"Herak, Patrick",https://engineering.osu.edu/people/herak.1,technology
"Hereid, Ayonga",https://engineering.osu.edu/people/hereid.1,"technology, machine learning, software"
"Heremans, Joseph",https://engineering.osu.edu/people/heremans.1,technology
"Herman, Jennifer",https://engineering.osu.edu/people/herman.125,technology
"Herrmann, Erik",https://engineering.osu.edu/people/herrmann.143,technology
"Higuita Castro, Natalia",https://engineering.osu.edu/people/higuitacastro.1,technology
"Hirsch, Dennis",https://engineering.osu.edu/people/hirsch.151,technology
"Ho, W.S. Winston",https://engineering.osu.edu/people/ho.192,technology
"Hoang, Phu",https://engineering.osu.edu/people/hoang.193,technology
"Hoelzle, David",https://engineering.osu.edu/people/hoelzle.1,technology
"Holewinski, Justin",https://engineering.osu.edu/people/holewinski.5,technology
"Homeny, Joseph",https://engineering.osu.edu/people/homeny.4,technology
"Hong, Isaac",https://engineering.osu.edu/people/hong.250,technology
"Horack, John",https://engineering.osu.edu/people/horack.1,technology
"Howard, Ayanna",https://engineering.osu.edu/people/howard.1727,technology
"Howard, Clayton",https://engineering.osu.edu/people/howard.1141,technology
"Hull, Natalie",https://engineering.osu.edu/people/hull.305,technology
"Hund, Thomas",https://engineering.osu.edu/people/hund.1,technology
"Hur, Jieun",https://engineering.osu.edu/people/hur.55,technology
"Hwang, Jinwoo",https://engineering.osu.edu/people/hwang.458,technology
"Ibrahim, Adil",https://engineering.osu.edu/people/ibrahim.436,technology
"IJtsma, Martijn",https://engineering.osu.edu/people/ijtsma.1,technology
"Ilin, Roman",https://engineering.osu.edu/people/ilin.1,technology
"Illindala, Mahesh",https://engineering.osu.edu/people/illindala.1,technology
"Imbert, Dorothee",https://engineering.osu.edu/people/imbert.4,technology
"Ita, Meagan",https://engineering.osu.edu/people/ita.4,technology
"Jackson, Mark",https://engineering.osu.edu/people/jackson.2661,technology
"Jagacinski, Richard",https://engineering.osu.edu/people/jagacinski.1,technology
"Jayakumar, Adithya",https://engineering.osu.edu/people/jayakumar.5,"technology, machine learning, programming"
"Jayanti, Suribabu",https://engineering.osu.edu/people/jayanti.3,technology
"Jenkins, Katherine",https://engineering.osu.edu/people/jenkins.1060,technology
"Jergens, Elizabeth",https://engineering.osu.edu/people/jergens.8,technology
"Jhemi, Ali",https://engineering.osu.edu/people/jhemi.1,technology
"Ji, Yanzhou",https://engineering.osu.edu/people/ji.730,technology
"Johnson, Joel",https://engineering.osu.edu/people/johnson.1374,technology
"Joll, Ethan",https://engineering.osu.edu/people/joll.1,technology
"Jones, Janis",https://engineering.osu.edu/people/jones.5684,"technology, software, programming"
"Jones-Kline, William",https://engineering.osu.edu/people/jones-kline.1,technology
"Joseph, Bob",https://engineering.osu.edu/people/joseph.97,technology
"Kahraman, Ahmet",https://engineering.osu.edu/people/kahraman.1,technology
"Kajfez, Rachel",https://engineering.osu.edu/people/kajfez.2,technology
"Kaletunc, Gonul",https://engineering.osu.edu/people/kaletunc.1,technology
"Kandlakunta, Praneeth",https://engineering.osu.edu/people/kandlakunta.1,technology
"Karawdeniya, Buddini Iroshika",https://engineering.osu.edu/people/karawdeniya.1,technology
"Kassas, Zak",https://engineering.osu.edu/people/kassas.2,"technology, machine learning, software, programming"
"Kathe, Mandar",https://engineering.osu.edu/people/kathe.2,technology
"Katsube, Noriko",https://engineering.osu.edu/people/katsube.1,technology
"Kecskemety, Krista",https://engineering.osu.edu/people/kecskemety.1,"technology, programming"
"Kelley, Jaimie",https://engineering.osu.edu/people/kelley.530,technology
"Kennedy, Kristina",https://engineering.osu.edu/people/kennedy.443,technology
"Kentner, Jason",https://engineering.osu.edu/people/kentner.14,technology
"Kerr, Douglas",https://engineering.osu.edu/people/kerr.2,technology
"Khafizov, Marat",https://engineering.osu.edu/people/khafizov.1,technology
"Khalil, Waleed",https://engineering.osu.edu/people/khalil.18,technology
"Khan, Mahmood",https://engineering.osu.edu/people/khan.174,technology
"Kim, Jung Hyun",https://engineering.osu.edu/people/kim.6776,technology
"Kim, Seung Hyun",https://engineering.osu.edu/people/kim.5061,technology
"Kimchi, Menachem",https://engineering.osu.edu/people/kimchi.4,technology
"Kimmel, Blaise",https://engineering.osu.edu/people/kimmel.85,technology
"Kirby, Neil",https://engineering.osu.edu/people/kirby.249,technology
"Kleit, Rachel",https://engineering.osu.edu/people/kleit.1,technology
"Kline, Diana",https://engineering.osu.edu/people/kline.41,technology
"Knapik, Gregory",https://engineering.osu.edu/people/knapik.1,"technology, machine learning"
"Knisley, Michael",https://engineering.osu.edu/people/knisley.33,technology
"Ko, Minhyeok",https://engineering.osu.edu/people/ko.444,technology
"Kochar, Sandhya",https://engineering.osu.edu/people/kochar.1,technology
"Kociba, Greg",https://engineering.osu.edu/people/kociba.2,technology
"Koksal, C. Emre",https://engineering.osu.edu/people/koksal.2,"technology, data science"
"Konitzer, Doug",https://engineering.osu.edu/people/konitzer.6,technology
"Korkolis, Yannis",https://engineering.osu.edu/people/korkolis.1,technology
"Korniyenko, Gala",https://engineering.osu.edu/people/korniyenko.1,technology
"Korpela, Seppo",https://engineering.osu.edu/people/korpela.1,technology
"Kotla, Bhavana",https://engineering.osu.edu/people/kotla.6,technology
"Kramer, Amy",https://engineering.osu.edu/people/kramer.659,technology
"Kreml, Roland",https://engineering.osu.edu/people/kreml.1,technology
"Krening, Samantha",https://engineering.osu.edu/people/krening.2,technology
"Krishna, Sanjay",https://engineering.osu.edu/people/krishna.53,technology
"Kubatko, Ethan",https://engineering.osu.edu/people/kubatko.3,"technology, computing"
"Kumar, Mrinal",https://engineering.osu.edu/people/kumar.672,technology
"Kumar, Praveen",https://engineering.osu.edu/people/kumar.388,technology
"Kumar, Sachin",https://engineering.osu.edu/people/kumar.1145,technology
"Kusaka, Isamu",https://engineering.osu.edu/people/kusaka.2,technology
"Kuzawa, Deborah",https://engineering.osu.edu/people/kuzawa.1,technology
"LaTour, Rob",https://engineering.osu.edu/people/latour.2,technology
"Lavender, Steve",https://engineering.osu.edu/people/lavender.1,technology
"Lee, Jin-Fa",https://engineering.osu.edu/people/lee.1863,technology
"Lee, Kiryung",https://engineering.osu.edu/people/lee.8763,"technology, data science, machine learning"
"Lee, Yoonkyung",https://engineering.osu.edu/people/lee.2272,technology
"Leight, Jennifer",https://engineering.osu.edu/people/leight.1,technology
"Leist, Mary",https://engineering.osu.edu/people/leist.48,technology
"Lenhart, John",https://engineering.osu.edu/people/lenhart.49,technology
"Leonard, Aeriel",https://engineering.osu.edu/people/leonard.649,technology
"Leonard, Alexia",https://engineering.osu.edu/people/leonard.370,technology
"Leonard, Don",https://engineering.osu.edu/people/leonard.471,technology
"Leveni, Martina",https://engineering.osu.edu/people/leveni.1,technology
"Lewis, Karen",https://engineering.osu.edu/people/lewis.1512,technology
"Li, Jinghua",https://engineering.osu.edu/people/li.11017,technology
"Liang, Yingbin",https://engineering.osu.edu/people/liang.889,technology
"Liew, Min",https://engineering.osu.edu/people/liew.36,technology
"Lin, Li-Chiang",https://engineering.osu.edu/people/lin.2645,"technology, computing, machine learning, software"
"Lin, Zhiqiang",https://engineering.osu.edu/people/lin.3021,"technology, software"
"Lipschitz, Forbes",https://engineering.osu.edu/people/lipschitz.4,technology
"Little, Jesse",https://engineering.osu.edu/people/little.154,technology
"Liu, Jia (Kevin)",https://engineering.osu.edu/people/liu.1736,"technology, machine learning"
"Liu, Jun",https://engineering.osu.edu/people/liu.314,technology
"Liu, X. Margaret",https://engineering.osu.edu/people/liu.482,technology
"Liu, Xun",https://engineering.osu.edu/people/liu.7054,technology
"Locke, Jenifer",https://engineering.osu.edu/people/locke.121,technology
"Locke, Landon",https://engineering.osu.edu/people/locke.51,technology
"Lu, Lanchun",https://engineering.osu.edu/people/lu.281,technology
"Lu, Wu",https://engineering.osu.edu/people/lu.173,technology
"Lucas, Tim",https://engineering.osu.edu/people/lucas.841,technology
"Luo, Alan",https://engineering.osu.edu/people/luo.445,technology
"Luscher, Anthony",https://engineering.osu.edu/people/luscher.3,technology
"Machiraju, Raghu",https://engineering.osu.edu/people/machiraju.1,technology
"MacKay, Allison",https://engineering.osu.edu/people/mackay.49,technology
"Madrid, Leon",https://engineering.osu.edu/people/madrid.1,"technology, software, programming"
"Mallon, Michelle",https://engineering.osu.edu/people/mallon.3,"technology, computing"
"Mamrak, Sandra",https://engineering.osu.edu/people/mamrak.1,technology
"Mandal, Bishnupada",https://engineering.osu.edu/people/mandal.11,technology
"Mansouri, Nima",https://engineering.osu.edu/people/mansouri.7,technology
"Mao, Chongchang",https://engineering.osu.edu/people/mao.550,technology
"Marras, William",https://engineering.osu.edu/people/marras.1,technology
"Martinez, Aleix",https://engineering.osu.edu/people/martinez.158,technology
"Marzette, Russell",https://engineering.osu.edu/people/marzette.1,technology
"Masel, Dale",https://engineering.osu.edu/people/masel.2,technology
"Massari, Anthony",https://engineering.osu.edu/people/massari.8,technology
"Mathison, Randall",https://engineering.osu.edu/people/mathison.4,technology
"Maxson, Andrew",https://engineering.osu.edu/people/maxson.32,technology
"May, Andy",https://engineering.osu.edu/people/may.561,technology
"Mazumder, Sandip",https://engineering.osu.edu/people/mazumder.2,technology
"McBride-Gagyi, Sara",https://engineering.osu.edu/people/mcbride-gagyi.1,technology
"McCord, Mark",https://engineering.osu.edu/people/mccord.2,technology
"McCrink, Matthew",https://engineering.osu.edu/people/mccrink.2,"technology, machine learning"
"McGory, Ethan",https://engineering.osu.edu/people/mcgory.4,technology
"McKinley, Catherine",https://engineering.osu.edu/people/mckinley.217,technology
"McNamara, Jack",https://engineering.osu.edu/people/mcnamara.190,technology
"McNeil, James",https://engineering.osu.edu/people/mcneil.173,technology
"Meckstroth, Hannah",https://engineering.osu.edu/people/meckstroth.23,technology
"Meem, Samiha",https://engineering.osu.edu/people/meem.3,technology
"Mehra, Pankaj",https://engineering.osu.edu/people/mehra.77,"technology, computing, machine learning, software"
