Name,Profile URL,Keywords Found
"Sinha, Vaibhav",https://engineering.osu.edu/people/sinha.181,technology
"Smith, Madison",https://engineering.osu.edu/people/smith.15722,programming
"Soghrati, Soheil",https://engineering.osu.edu/people/soghrati.1,deep learning
"Song, Jonathan",https://engineering.osu.edu/people/song.1069,technology
"Soto-Caban, Sandra",https://engineering.osu.edu/people/soto-caban.1,technology
"Soundarajan, Neelam",https://engineering.osu.edu/people/soundarajan.1,"software, programming, software engineering"
"Sridhar, Narasi",https://engineering.osu.edu/people/sridhar.13,technology
"Stewart, Calvin",https://engineering.osu.edu/people/stewart.2264,"technology, machine learning"
"Stewart, Christopher",https://engineering.osu.edu/people/stewart.962,"technology, computing, networking, data"
"Stockar, Stephanie",https://engineering.osu.edu/people/stockar.1,technology
"Stringer, Blake",https://engineering.osu.edu/people/stringer.97,technology
"Su, Haijun",https://engineering.osu.edu/people/su.298,"software, robotics"
"Subramoni, Hari",https://engineering.osu.edu/people/subramoni.1,"computing, machine learning, big data, cloud computing, deep learning, operating systems, data"
"Sumption, Michael",https://engineering.osu.edu/people/sumption.3,technology
"Tawfik, Eslam Yahya",https://engineering.osu.edu/people/tawfik.10,machine learning
"Teixeira, Fernando",https://engineering.osu.edu/people/teixeira.5,technology
"Trott, Karla",https://engineering.osu.edu/people/trott.16,technology
"Turk, Stephen",https://engineering.osu.edu/people/turk.1,technology
"Van Maasakkers, Tijs",https://engineering.osu.edu/people/vanmaasakkers.1,technology
"Vandergriff, Kt",https://engineering.osu.edu/people/vandergriff.18,"machine learning, data"
"Wang, Deliang",https://engineering.osu.edu/people/wang.77,"technology, computing, neural networks, signal processing"
"Wang, Lei",https://engineering.osu.edu/people/wang.1115,"technology, data"
"Weavers, Linda",https://engineering.osu.edu/people/weavers.1,technology
"Windl, Wolfgang",https://engineering.osu.edu/people/windl.1,technology
"Winter, Jessica",https://engineering.osu.edu/people/winter.63,technology
"Wood, David",https://engineering.osu.edu/people/wood.750,technology
"Xia, Cathy",https://engineering.osu.edu/people/xia.52,"computing, cloud computing"
"Yagemann, Carter",https://engineering.osu.edu/people/yagemann.1,technology
"Yang, Shang-Tian",https://engineering.osu.edu/people/yang.15,technology
"Yener, Aylin",https://engineering.osu.edu/people/yener.5,"technology, computing, artificial intelligence, signal processing, networking"
"Yilmaz, Alper",https://engineering.osu.edu/people/yilmaz.15,"machine learning, software, artificial intelligence, computer vision"
"Yu, Xian",https://engineering.osu.edu/people/yu.3610,programming
"Zakzok, Eblal",https://engineering.osu.edu/people/zakzok.3,data
"Zhai, Shang",https://engineering.osu.edu/people/zhai.218,technology
"Zhang, Mi",https://engineering.osu.edu/people/zhang.13664,"computing, machine learning, artificial intelligence, deep learning, embedded systems, networking"
"Zhang, Ping",https://engineering.osu.edu/people/zhang.10631,"machine learning, artificial intelligence, data mining, deep learning, digital health, data"
"Zhang, Wei",https://engineering.osu.edu/people/zhang.3978,technology
"Zhang, Xiaodong",https://engineering.osu.edu/people/zhang.574,computing
"Zhang, Xinmiao",https://engineering.osu.edu/people/zhang.8952,"technology, signal processing, data"
"Zhang, Xueru",https://engineering.osu.edu/people/zhang.12807,machine learning
"Zhou, Lufang",https://engineering.osu.edu/people/zhou.4212,technology
"Zhu, Ting",https://engineering.osu.edu/people/zhu.3445,"computing, machine learning, big data, cybersecurity, networking, data"
"Zhu, Zhihui",https://engineering.osu.edu/people/zhu.3440,"data science, machine learning, data"
"Zia, Saideh",https://engineering.osu.edu/people/zia.23,"technology, robotics, autonomous systems"
